order_id,total_price
12155,49.5
12355,54.0
12568,35.25
12864,12.75
13247,38.7
13293,36.75
13327,36.75
13329,36.75
13371,47.25
13552,14.5
13916,16.0
13994,28.0
14038,32.75
14324,66.75
14676,36.75
14680,33.5
14691,20.75
14854,32.25
14989,20.5
15253,32.25
15272,36.25
15458,16.75
15595,167.5
14528,20.75
15692,63.5
15698,20.75
15910,12.0
15960,54.0
16771,36.75
17189,42.0
17466,254.25
17990,78.75
18304,45.0
18400,12.75
18444,20.75
18775,32.25
18797,247.65
19022,20.75
19063,17.95
19070,18.5
19136,16.0
19181,16.75
19211,12.25
19862,24.5
19905,34.25
20178,33.5
10562,47.0
10699,33.25
10718,36.75
10802,12.5
11304,20.75
11632,20.75
11673,29.25
11690,60.25
11973,44.15
12372,16.75
12535,12.0
12640,16.25
13208,16.5
13255,43.0
13681,49.5
14036,16.0
14409,55.5
14662,53.2
15159,28.5
15270,62.25
15312,65.5
15578,10.5
15621,18.5
16052,25.0
16193,36.75
16365,16.0
16664,20.75
16876,41.5
16884,20.75
16896,48.5
17162,69.5
17290,53.25
17393,20.75
15884,12.0
17608,10.5
17631,16.5
17727,18.5
17883,12.0
18222,52.25
18293,16.75
18456,86.75
18560,16.0
18742,20.75
18763,37.0
18326,65.5
19212,45.5
19521,12.5
19839,45.5
19859,29.95
19944,38.2
20060,65.25
20209,16.5
10597,16.75
10770,16.5
10960,49.5
11050,20.75
11063,20.75
11518,60.45
11554,36.75
11555,36.75
11675,40.5
11681,66.75
11787,54.0
11861,16.75
11884,54.65
12016,20.75
12384,117.25
12523,20.5
12738,17.95
13471,12.5
13473,35.5
13599,12.0
13955,62.0
13995,12.0
14028,20.5
14126,38.45
14291,31.25
14503,20.25
14601,20.5
14642,195.25
14926,10.5
15072,20.75
15475,20.5
15880,63.25
15945,45.5
15980,43.25
16044,39.25
16516,58.5
16594,49.25
16925,12.0
16994,62.25
17164,70.25
17237,10.5
17363,36.75
18874,12.5
18945,64.75
19274,26.5
19363,33.0
19479,28.75
19930,20.75
20205,33.5
10792,33.0
11162,16.0
11291,63.25
11357,32.75
11470,20.25
11517,44.0
11734,27.25
11897,12.5
11917,39.25
12005,16.5
12061,28.25
12225,12.0
12227,52.5
12246,60.5
12456,61.75
12827,54.0
12842,62.0
13161,29.5
13346,27.25
13433,71.45
13546,12.0
13775,58.0
13973,28.75
14724,12.25
15039,38.45
15248,20.75
15258,68.25
15593,60.0
16887,45.0
17041,59.0
17176,32.75
17265,67.25
17330,53.5
17422,55.75
18347,20.75
18659,16.0
18673,16.25
18698,156.9
18755,49.0
19045,12.75
19223,32.5
19610,36.75
19666,20.25
19718,27.7
19973,54.75
10291,29.25
10424,44.4
10457,252.85
10475,41.5
10837,51.25
10841,65.0
10932,12.0
11154,64.65
11314,16.5
11343,16.75
11448,31.5
11486,70.5
11579,58.7
11796,29.25
11802,33.5
11843,20.5
11870,20.75
11984,20.75
12430,24.5
12612,12.0
12656,32.5
12666,12.0
13063,43.25
13094,16.0
13702,16.75
14139,16.0
14590,33.25
14781,60.2
14849,61.45
14936,45.5
15101,12.0
15907,53.25
15964,16.75
16211,28.75
16526,12.25
16921,33.0
16988,33.25
17023,12.5
17064,37.5
17092,59.5
17255,37.25
17538,57.75
17854,27.25
17916,70.25
17928,52.0
17958,20.75
18766,73.25
18848,57.0
19050,16.25
19233,57.75
19400,16.5
19722,13.25
19879,24.75
20039,29.25
20100,52.5
20145,21.75
19426,16.75
10180,18.5
10215,45.75
10716,58.5
10874,29.95
11083,33.0
11161,65.5
11214,12.25
11226,33.0
11862,66.25
12438,20.25
12729,26.25
13252,12.5
13369,20.5
13457,28.45
13506,54.25
13657,55.0
13841,30.45
13873,12.0
13935,56.75
14235,24.25
14401,36.0
14477,12.0
14485,20.5
15616,41.5
15839,15.25
15990,41.25
16145,33.25
16615,24.75
16754,24.5
16796,20.25
16842,17.5
17124,42.75
17246,16.5
16186,49.5
17593,23.65
17758,55.0
18260,20.75
18359,57.25
18513,257.0
18584,35.25
18900,28.5
19461,39.0
19487,16.0
19574,12.0
19858,197.0
20212,35.25
10285,174.9
10423,25.5
10646,104.75
10670,37.0
10834,25.75
10838,20.75
11224,49.5
11344,20.75
11663,16.5
12115,12.25
12136,38.7
12354,30.25
12444,181.75
13129,32.5
13291,29.5
13366,32.5
13399,24.5
13978,61.0
14222,16.0
14290,12.5
14374,20.5
14583,185.0
14628,70.75
14641,20.75
14668,53.95
14705,58.0
14907,48.0
15077,26.0
15125,50.75
15134,44.15
14338,16.0
15679,33.25
15684,37.25
15894,24.75
16196,65.5
16234,33.0
16264,16.5
17097,37.0
17228,101.75
17250,35.65
17536,51.45
17923,12.75
18543,54.25
18867,61.75
18961,29.0
19243,76.15
19658,33.5
20030,61.5
20066,28.0
10331,37.25
10867,32.0
10961,12.75
11931,58.0
12034,10.5
12357,54.0
12976,12.5
13151,61.25
13489,17.95
13580,41.0
13813,47.5
14149,52.5
14280,14.5
14379,31.0
14381,53.75
14602,12.25
14969,16.5
15417,16.75
15424,202.2
15252,47.5
15974,24.0
16450,12.75
16867,20.75
17025,15.25
17254,12.5
17435,75.95
17472,11.0
17613,28.75
18378,18.5
18384,33.0
18445,74.25
18563,32.75
18646,29.5
18847,20.25
18902,12.5
19044,20.25
19173,16.75
19298,20.5
19721,20.5
19779,32.75
19939,49.75
20059,12.5
20086,40.45
11061,23.65
11197,48.75
11263,20.25
11934,41.5
12183,43.25
12194,58.5
12263,44.75
12545,25.5
12834,47.5
12883,9.75
13522,16.0
13604,32.5
13665,16.25
13752,76.25
14184,180.75
14322,46.0
14329,16.0
14489,20.25
14853,45.75
14976,33.25
15206,42.25
15393,44.75
15533,16.25
15670,16.0
16291,32.5
16380,28.75
16695,28.75
16976,67.45
17564,59.0
17657,14.5
17919,24.25
18162,34.7
18175,16.75
18273,74.75
18468,20.25
18507,16.75
18748,32.75
18869,49.25
19204,54.0
19382,37.25
19488,31.25
19820,16.0
19851,36.75
19981,16.75
20090,74.25
20217,32.25
19792,16.5
10442,25.5
10483,24.5
10669,37.0
11221,49.25
11414,33.5
11514,36.4
11809,16.5
12395,35.65
12433,32.5
12516,36.0
12833,18.5
13017,37.25
13235,186.45
13240,55.5
13934,25.5
14185,89.75
14237,16.5
14520,28.75
14808,191.75
14933,12.0
15576,12.0
15154,12.5
15826,31.5
15991,54.0
16074,102.75
16155,18.5
16192,50.25
17696,12.0
17706,20.25
17801,53.0
17860,20.5
18214,16.25
19893,12.5
10350,73.25
10634,20.75
10921,34.45
11100,28.75
11110,41.0
11342,39.0
11395,49.25
11435,58.0
11714,33.0
11967,32.75
12149,53.0
12308,16.0
12332,72.75
12493,11.0
12741,12.5
12810,56.9
13157,72.75
13326,36.25
13358,20.75
13428,62.0
13903,35.0
13997,45.0
14199,16.0
14219,73.5
14271,69.75
14286,20.75
14304,256.95
14449,25.0
14807,20.5
15209,33.0
15601,12.0
15797,60.75
16710,20.75
17572,16.25
17654,12.0
17857,70.5
18200,33.25
19078,16.0
18342,177.15
19710,33.75
19922,16.0
19974,67.0
10200,47.25
10229,110.25
10371,49.75
10625,37.75
10739,20.5
11004,49.0
11019,30.25
11231,20.5
11900,17.95
11916,74.7
12134,50.75
12167,20.25
12209,33.0
12222,35.0
12311,16.75
12480,32.75
12687,20.75
13090,12.5
13600,12.25
13950,56.75
13968,52.0
14496,25.5
14504,16.5
14565,24.5
14643,30.0
15173,24.25
15201,33.25
15307,20.75
15324,80.25
15489,12.0
15850,20.5
15982,41.0
16730,191.75
16740,57.5
16767,61.5
17077,13.25
17640,40.0
17914,74.0
18020,12.0
18107,36.0
18305,20.25
18399,55.25
18674,12.5
18756,32.75
18981,64.0
19015,38.75
19027,175.25
19444,33.5
19451,50.0
19606,18.5
19640,53.0
19785,16.0
20203,20.75
19873,20.5
10214,61.75
10428,20.5
10441,16.5
10448,69.4
11012,55.75
11057,73.25
11131,12.0
11178,128.75
11805,16.0
12060,41.5
12392,20.25
13648,12.0
14050,44.75
14429,20.75
14892,17.95
15051,62.0
15374,16.75
15392,56.75
15703,31.25
16316,16.0
16536,74.0
17332,29.0
17505,41.0
18144,32.5
18610,22.5
18667,38.7
18962,65.5
19597,61.25
19653,29.5
20170,20.25
10732,16.5
10887,20.75
10893,39.25
11107,60.5
11858,45.25
11974,28.0
12200,20.75
12443,12.0
12541,57.5
12638,32.75
13101,66.0
13127,22.5
13296,62.0
13332,16.5
13996,11.0
14075,24.75
15527,16.75
15655,45.25
15731,17.95
15787,16.75
15854,65.25
15879,57.0
15944,243.5
15992,32.25
15994,20.75
16055,61.25
16069,12.0
16580,12.75
16723,20.75
17038,38.25
17263,33.5
17443,12.0
17859,33.25
18055,12.0
18067,58.0
18078,67.0
18383,16.75
19221,69.5
19656,20.25
19678,52.4
19774,20.75
20132,75.0
20164,69.25
20192,55.75
10354,43.25
10549,61.5
10677,61.0
11299,141.0
12470,33.25
12682,12.5
12898,69.5
13092,37.0
13368,38.75
13476,20.25
13815,49.0
14033,18.5
14108,56.75
15001,32.75
15151,16.0
15178,20.75
15192,16.0
15241,16.5
15239,47.25
15768,20.75
16127,241.10000000000002
16653,52.75
16663,35.5
16678,12.5
16888,12.0
16954,20.75
17055,16.0
17082,12.0
17178,12.75
17331,50.5
17414,45.0
17611,12.5
17770,46.5
18115,53.5
18899,39.65
19514,53.0
19664,28.5
10489,62.45
10578,82.25
10953,47.2
11285,53.4
11450,49.25
11484,20.75
12083,45.0
12349,26.5
12854,12.5
13714,69.75
13931,20.75
14003,20.75
14246,49.25
14380,75.0
14407,32.75
14721,20.5
14760,17.95
14770,75.2
15042,17.95
15204,12.5
15279,62.0
15513,20.75
15800,27.75
15806,36.75
16608,29.25
17103,16.5
17365,30.5
17386,20.75
17480,34.45
17618,12.5
17735,25.75
17737,12.5
17849,32.75
17870,60.0
18555,12.0
19052,39.75
19081,56.75
19280,28.5
19282,46.0
19456,36.75
10310,16.25
10316,60.75
10473,16.0
10490,36.75
10513,74.75
10673,32.5
10969,29.95
11229,16.0
11258,13.25
11469,67.75
11509,77.9
11898,14.75
11976,67.0
11980,40.25
12281,57.25
12282,20.75
12404,12.0
12448,23.65
12579,12.0
12613,49.95
12649,12.0
12691,12.5
12858,20.75
12989,29.5
13106,51.25
13454,70.25
13710,25.0
13754,61.5
13859,41.25
13870,49.25
14341,16.75
14368,92.7
14788,61.25
14819,244.7
15054,20.25
15085,31.25
15098,59.75
15291,58.25
15575,20.25
15709,20.75
15832,59.25
15918,32.75
16377,64.75
16425,36.75
16498,16.5
17217,57.5
17513,28.0
17693,47.0
17791,50.5
17825,37.0
17831,30.75
18523,62.25
18840,16.75
19030,20.75
19336,21.0
19757,12.0
19827,20.75
20184,37.5
19744,41.25
10220,36.5
10268,27.25
10522,20.75
10528,67.75
11046,12.75
11119,68.65
11183,37.0
11230,69.5
11289,41.0
11595,61.75
11615,12.75
11850,44.4
11880,20.75
12112,44.4
12184,36.0
12389,20.5
12652,24.0
12837,32.45
13382,16.5
13957,16.5
13992,33.25
14978,16.75
15177,228.25
15321,25.5
15383,39.25
15389,16.0
15390,37.5
15643,20.75
15752,61.75
15819,61.75
15878,10.5
16195,24.75
16433,32.75
16470,29.25
16540,16.75
16780,51.95
16922,47.25
16931,68.75
17122,12.5
17601,37.25
17936,12.0
17971,45.25
18061,40.25
18070,20.25
18232,144.0
18356,20.75
18548,28.5
18675,63.25
19001,24.0
18405,33.5
19540,49.5
10205,49.0
10773,20.75
11181,56.0
11192,12.75
12497,41.5
12588,65.0
12698,28.5
12904,36.75
12948,16.0
13000,12.5
13335,20.75
13667,22.5
13679,22.5
14042,29.5
14215,12.75
14225,37.5
14248,25.0
14289,12.75
14427,37.0
14622,16.0
14915,173.25
15138,82.25
15274,52.75
15330,33.25
15339,16.5
15460,52.25
15686,24.75
15748,10.5
15827,34.5
16556,16.5
16732,37.5
16805,72.15
16897,12.5
16907,155.0
17707,184.4
18362,38.7
18459,24.5
18779,12.25
18891,226.6
18896,58.0
19020,16.0
19127,57.75
19169,16.5
19332,66.0
19391,33.25
19500,20.25
19503,40.45
19654,17.5
10270,27.5
10305,45.25
10332,16.0
10545,87.25
10763,77.25
10978,56.75
11155,60.0
11216,12.0
11540,41.5
11601,34.7
12258,32.75
12462,67.0
12512,18.5
13145,41.0
13619,41.0
13910,12.75
13965,28.0
14113,64.0
14201,12.75
14247,18.5
14549,49.25
15091,62.25
15590,59.5
15780,33.25
16184,20.75
16214,10.5
16392,38.25
16515,20.5
16617,33.95
16743,50.75
16914,28.5
17522,32.25
18125,20.75
18289,15.25
18620,16.25
20171,40.0
10445,16.0
10584,12.5
10592,64.0
10683,15.25
10881,16.5
11138,32.5
11440,33.5
11982,49.75
12712,48.75
12761,12.0
12826,72.0
12835,57.75
13162,16.5
13195,54.75
13213,11.0
14483,12.0
14603,33.95
14734,44.75
14784,37.5
14970,20.25
14977,16.0
15313,37.25
15376,29.25
15552,61.25
15755,39.25
15889,24.0
16051,12.0
16457,12.5
16792,16.25
16956,16.75
17238,32.75
17270,20.5
17460,12.5
17499,37.0
17731,69.75
17809,52.75
18301,16.0
18866,41.5
19088,20.75
19201,63.5
19328,49.0
19452,58.5
19523,16.75
19748,17.95
19419,12.0
10280,62.0
10382,20.5
10613,49.5
10618,20.75
11044,44.5
11047,14.5
11097,52.5
11418,20.25
11438,12.75
12191,49.25
12457,40.25
12500,27.7
12585,12.5
12675,20.25
12802,12.0
12927,12.5
13070,33.5
13794,20.5
14097,16.25
14141,14.75
14422,157.5
14486,22.5
14844,16.0
14866,16.0
15171,16.0
15781,49.25
15812,32.0
16134,43.75
16240,69.75
16637,27.0
16729,15.25
16772,16.25
16940,16.5
17059,56.5
17194,12.75
17344,26.5
17397,51.0
17730,36.25
18030,12.0
18066,12.0
18147,47.75
18443,66.95
18453,74.5
18982,37.75
19000,42.0
19342,60.75
19612,16.5
19784,38.7
19936,73.75
19945,72.0
20157,20.25
20161,54.25
10443,28.5
10463,12.0
10621,53.25
10641,62.5
10681,16.5
10696,65.0
10850,12.0
10869,16.5
11023,33.25
11383,44.5
11487,61.25
11746,11.0
11867,37.25
11942,62.75
12283,16.0
12344,29.25
12537,25.0
12611,33.95
12936,16.5
13104,21.0
13113,67.25
13405,46.75
13773,20.25
14200,32.25
14224,16.75
14315,39.25
14468,36.25
15029,23.25
15431,37.25
15482,16.5
16110,20.5
16367,65.25
16533,12.5
16793,31.0
16808,40.15
16991,13.25
17044,29.0
17207,20.75
17794,31.25
17913,64.5
17948,12.5
18021,69.75
18250,66.75
18594,37.25
18978,24.75
18299,49.25
19309,16.5
19411,236.25
19599,20.5
20135,41.25
10185,18.5
10278,60.7
10675,33.0
10835,41.0
11246,31.25
11335,16.5
11456,12.0
11696,76.75
11833,46.25
12206,68.0
12672,33.5
12704,43.75
13096,128.0
13227,36.75
13238,12.5
13554,49.25
13584,66.0
13609,12.75
13656,12.0
13726,70.5
13896,13.25
14045,16.0
14367,36.75
14756,37.0
15230,31.75
15240,49.5
15438,55.75
15913,16.0
16490,20.75
16836,69.25
17182,16.5
17239,10.5
17368,28.75
17783,20.75
18226,20.75
18450,12.0
18552,64.75
18587,16.5
18735,90.25
19059,29.0
19062,45.5
19197,12.75
19229,16.25
19259,14.75
19347,30.45
19405,23.65
19708,30.5
19711,12.5
19767,75.5
19952,20.5
19963,37.25
20082,16.5
20152,66.25
20202,56.45
10247,41.5
10357,20.75
10394,20.75
10462,16.75
10544,43.5
10946,31.25
11017,16.5
11242,41.5
11502,37.25
11550,69.95
12193,12.0
13339,53.25
13621,33.5
13627,69.4
13678,54.25
13724,20.75
13797,17.95
13979,51.75
14085,12.75
14228,16.0
14363,14.5
14398,36.75
14559,16.0
14623,16.25
15179,62.75
15526,77.5
15640,37.0
16083,46.75
16335,20.75
16874,16.0
17191,63.5
17347,16.0
17842,36.25
18583,35.75
19040,37.5
19304,50.0
19661,41.5
19848,15.25
10437,32.0
10548,44.75
10944,16.75
11187,48.5
11302,14.75
11521,66.0
11697,57.5
11826,241.45
11828,27.0
12036,36.75
12463,12.5
12999,69.75
13299,13.25
13303,53.5
13446,45.5
13690,28.75
13923,28.0
13954,14.75
14634,16.75
15038,57.75
15222,20.75
15318,39.0
15328,45.5
15798,12.75
15967,31.5
16180,54.0
16243,77.5
16407,20.75
16936,44.75
17167,37.5
17206,12.0
17338,20.5
17385,11.0
17434,47.25
17526,16.75
17528,20.75
17780,40.75
17789,67.0
17875,16.75
17965,32.75
18133,44.0
18142,20.75
18677,67.45
18920,44.4
19018,12.0
19110,31.25
19270,20.75
19769,33.25
19886,40.5
20023,69.65
20088,67.2
10299,20.75
11018,96.2
11075,12.5
11368,41.0
11525,20.75
11591,16.0
11609,20.75
11691,16.5
11713,16.0
11735,32.25
11789,75.45
11999,28.5
12071,20.5
12217,37.0
12245,29.25
12494,20.75
12502,20.75
12627,16.5
12669,16.0
12849,12.75
13042,43.5
13279,15.25
13317,14.75
13438,63.5
13439,16.25
13988,53.75
14704,28.0
14814,10.5
14990,25.25
15113,20.75
15135,38.7
15200,32.5
15479,12.0
15497,33.25
15953,20.75
16094,56.5
16124,41.25
16577,38.45
16916,20.75
17063,18.5
17343,150.0
17689,36.75
17698,16.0
17847,16.75
18003,12.5
18344,103.75
18801,41.0
19047,59.75
19854,41.0
19920,20.75
19502,33.25
10741,20.75
11102,42.0
11116,33.25
11169,20.75
11274,20.75
11709,42.45
12266,232.2
12313,48.25
12334,24.5
12335,16.75
12368,64.75
12390,13.25
12406,18.5
12841,49.5
13043,29.25
13123,78.5
13652,16.0
13762,49.5
13853,73.75
14176,31.0
14190,77.15
14725,41.5
14906,20.5
15010,70.25
15037,45.25
15212,33.5
15407,17.95
15693,37.5
15823,31.75
15977,9.75
16042,39.0
16419,16.0
16459,10.5
16474,17.5
16481,16.0
16691,37.0
17093,29.0
17076,67.0
17605,16.0
17743,12.25
17823,36.5
17924,20.75
18013,16.0
18257,53.25
18831,50.0
18871,33.25
18878,33.5
18990,20.75
19139,65.0
19237,16.0
19245,42.25
19407,12.0
19852,31.25
19909,42.0
10210,18.5
10358,31.0
10729,16.0
10996,16.0
11422,18.5
11631,12.0
12154,20.25
12219,56.75
12564,12.75
12697,20.75
12819,20.75
12823,47.75
13069,16.0
13125,32.5
13200,14.75
13277,29.0
13727,20.75
13817,12.75
14243,20.75
14560,16.5
14572,41.25
14578,20.5
14607,12.0
14740,32.25
14782,20.75
14852,47.0
15400,16.5
15724,16.25
16162,59.5
16429,67.45
17310,67.0
17795,32.5
17995,36.25
18476,62.75
18593,33.5
18621,36.0
18813,42.75
18815,41.0
18864,33.0
18907,60.4
19042,32.75
19257,28.5
19357,59.2
19562,31.25
19629,20.5
19655,58.25
19723,10.5
19763,16.75
20107,33.25
10253,20.75
10259,20.25
10413,20.75
10486,32.0
10571,33.5
11043,61.25
11060,45.25
11065,40.5
11208,40.75
11574,36.0
11638,16.0
11682,28.5
11820,12.75
11901,16.75
12272,61.75
12515,37.25
12784,45.5
12894,41.5
13158,114.25
13392,16.5
13498,21.75
13676,32.75
14077,33.25
14156,12.25
14189,38.5
14357,11.0
14414,28.0
14821,18.5
14920,20.5
15280,65.25
15325,70.5
15522,68.75
15863,73.75
15920,59.0
15966,12.5
16353,70.0
16863,14.75
17026,36.75
17069,23.0
17408,12.0
17636,12.75
17681,12.25
17722,42.0
17885,41.5
17938,15.25
18010,41.25
18923,41.5
19131,32.25
19180,12.0
19524,84.45
19526,20.75
19628,45.25
19746,18.5
20067,38.2
19483,52.75
10194,28.75
10499,9.75
10697,10.5
11090,41.5
11287,16.5
11452,32.75
11963,41.5
11986,25.5
12207,71.75
12326,28.75
12760,20.75
13602,16.75
13887,31.0
14024,50.0
14250,16.0
14342,32.5
14730,53.5
15118,20.75
15225,30.2
15282,20.75
15583,75.7
15713,28.75
15749,53.25
15751,58.5
16408,58.25
16659,33.25
16905,70.75
16938,41.5
16989,65.5
17221,28.75
17410,70.5
17797,32.25
17818,12.0
18421,12.0
18880,65.75
19128,37.25
19551,12.5
19741,10.5
20085,32.5
20150,47.15
20169,231.0
10511,33.5
10698,28.75
10724,29.25
10797,16.5
11204,20.5
11548,12.0
11624,16.75
11664,21.0
11740,37.5
12228,12.0
12324,28.5
12610,70.0
12635,48.75
12716,9.75
13347,41.5
13359,36.75
13485,57.5
13763,28.75
14256,65.75
14406,33.0
14874,101.25
14918,12.0
14921,18.5
15439,72.25
15551,20.25
15677,35.25
15888,13.25
15968,50.75
16569,49.25
16652,32.75
16670,68.25
16866,54.95
16906,37.0
17086,12.5
17096,20.75
17550,11.0
17800,66.5
17807,45.25
17905,25.5
18087,28.75
18580,41.5
18643,82.15
18730,20.75
19284,12.5
19310,16.75
10304,26.75
10488,78.75
10533,57.5
10601,33.5
10744,26.25
10858,45.75
10877,44.75
11176,86.5
11232,16.75
11839,29.0
11993,49.25
12130,20.75
12142,71.25
12536,16.0
13219,27.5
13223,58.75
13251,78.75
13292,186.45
14010,53.0
14034,24.75
14047,45.25
14350,38.7
14842,69.25
15487,65.0
15753,32.75
15916,20.75
16129,47.0
16135,20.75
16172,70.25
16341,12.0
16471,20.25
16712,45.75
16759,26.5
16788,37.25
16968,29.25
17184,37.25
18120,18.5
18146,20.25
18157,55.25
18221,41.25
18227,41.5
18297,12.0
18413,20.75
18488,35.5
18598,33.25
19014,33.5
19401,69.5
19417,125.0
19566,28.0
19594,38.7
19890,12.0
19926,48.25
10460,20.75
10547,33.5
10588,57.0
10631,53.95
11264,36.75
11668,27.25
11757,16.0
11760,29.95
12312,40.95
12592,22.5
12910,57.75
13034,24.25
13310,33.5
13492,33.5
13729,16.0
13831,16.5
13874,53.5
13972,32.0
14298,20.25
14337,41.0
14343,37.0
14445,29.0
14744,127.5
15024,64.5
15158,16.5
15550,10.5
15618,12.0
14604,53.5
15848,70.25
15935,18.5
16225,30.5
16366,16.75
16449,20.75
16605,27.25
16899,46.0
16934,71.2
17232,20.75
17389,18.5
18039,15.25
18126,61.75
18319,56.75
18442,12.0
18895,27.5
19403,53.25
19425,32.75
19484,16.5
19499,33.25
19672,12.5
19709,28.5
19885,33.25
20186,12.0
10303,37.25
10526,41.5
10694,20.5
10759,20.75
10979,47.0
10985,69.0
11352,12.0
11466,50.0
11494,12.0
11528,16.0
12240,45.95
12317,69.0
12461,46.0
12584,61.15
12617,20.75
12787,28.5
12899,12.75
12992,20.75
13152,33.5
13159,12.5
13620,20.75
13635,35.5
13677,16.5
13757,16.0
13964,20.5
14037,28.75
14065,20.75
14547,33.25
14567,20.75
14573,12.25
14610,41.0
14815,73.15
14841,37.5
14930,16.5
15632,28.5
15973,24.25
16018,54.0
16154,51.75
16881,43.75
16923,24.75
17050,20.75
17679,25.5
17951,23.5
17957,53.0
18002,16.25
18014,12.0
18129,38.75
18177,39.75
18219,28.5
18354,70.25
18720,29.5
18788,12.0
18794,16.5
19036,12.0
19296,29.25
19423,53.0
19894,17.95
20048,29.5
10286,13.25
10335,70.25
10408,12.0
10420,74.5
10626,20.75
11380,41.0
11429,40.4
11646,57.25
11761,43.75
12000,20.5
12600,10.5
12655,16.75
12713,32.75
12769,28.75
12974,41.5
13008,62.25
13012,16.5
13265,45.25
13501,12.75
13572,29.25
14777,41.5
14943,20.75
14983,44.75
15070,31.5
15087,12.0
15490,20.75
15496,158.25
15548,16.0
15824,27.5
16314,34.7
16476,35.65
16612,12.0
16757,10.5
16829,20.75
16912,36.5
16982,69.25
17188,50.7
17320,33.5
18857,54.5
19175,20.25
19387,33.5
19881,12.5
20043,78.0
20065,71.25
20154,41.25
10458,12.5
10706,44.75
10941,65.0
11443,12.0
11527,24.5
12009,16.75
12040,33.25
12374,16.5
12489,20.25
12836,16.75
12848,16.75
12947,27.5
13075,61.75
13115,28.5
13647,59.0
13713,16.5
14030,16.0
14056,28.75
14305,12.5
14351,16.0
15428,61.0
15430,24.0
15524,20.5
15639,24.25
15647,20.25
15853,32.75
15976,69.0
16177,168.0
16359,31.25
16430,38.25
16638,16.75
16655,28.0
16686,32.25
16736,38.5
16880,70.5
16955,33.25
17125,28.75
17253,40.75
17627,51.5
17699,51.0
17754,29.5
17772,85.25
18291,37.5
18699,12.75
18914,20.75
19468,65.25
19482,32.25
19587,29.75
19602,34.45
19706,60.5
19716,60.5
20166,12.25
19979,16.0
10239,20.75
10610,33.25
10611,27.0
10820,29.25
10884,49.0
11272,12.75
11320,33.25
11366,12.75
11442,12.0
11701,12.0
12069,112.0
12118,25.5
12305,35.0
12431,20.75
12527,24.25
12856,28.5
12966,52.9
12969,12.0
13222,36.75
13396,29.25
13629,30.0
13689,53.5
13925,26.5
14079,18.5
14327,36.75
14352,20.5
14452,12.5
14908,10.5
15016,74.75
15133,50.0
15611,39.25
14696,20.75
15675,28.0
16032,20.75
16156,16.25
16246,39.5
16558,17.95
16850,68.2
16950,33.5
17070,41.0
17087,50.75
17114,58.45
17259,16.5
17450,49.25
17504,12.5
17518,88.95
17752,28.5
18001,61.2
18334,12.5
18783,32.75
19016,16.0
19067,20.5
17661,16.0
20177,12.75
20185,25.25
10468,32.45
10472,45.0
10654,20.25
11125,16.0
11607,37.5
11938,32.5
12379,72.2
12487,20.5
12677,27.75
12722,20.75
13777,20.75
13900,79.0
13920,45.75
14335,22.5
14789,30.5
15117,16.0
15137,71.7
15257,37.0
15369,16.75
15500,10.5
15626,20.75
14495,39.25
15652,65.5
15762,20.75
15841,52.5
15942,16.0
16295,51.5
16298,57.0
16715,55.75
16996,12.75
17018,25.75
17264,55.75
17645,37.25
17690,36.5
17996,12.5
18185,68.75
18236,45.25
18329,20.75
18727,55.25
18769,18.5
18909,36.5
19076,28.0
19206,36.75
19571,49.5
19750,16.0
19995,52.0
10300,20.75
10531,59.25
11207,56.0
11505,31.25
11598,12.75
12030,16.0
12038,14.5
12449,52.75
12863,16.75
13110,16.75
13228,77.0
13340,57.0
13909,32.75
13991,20.75
14348,25.0
14426,9.75
14803,26.5
14955,16.0
15031,55.2
15456,65.5
15729,35.25
16165,43.9
16203,32.0
16548,12.0
16827,69.45
16939,79.25
17083,74.25
17775,50.75
17827,69.75
18097,12.5
18360,50.25
18408,34.0
18537,28.0
18603,31.0
18941,65.0
19630,12.0
19681,16.75
19768,54.0
19806,12.5
19915,12.5
10340,16.0
11362,69.7
12023,217.2
12053,61.75
12571,29.5
12792,11.0
13534,28.5
13683,46.0
13749,32.75
13799,71.0
13984,35.25
14431,33.4
14462,25.0
14472,31.75
14589,16.5
14685,12.0
14911,30.45
15066,16.0
15265,12.0
15293,20.75
15531,35.65
14645,23.65
15954,41.5
16106,57.9
16523,17.95
16795,70.75
16902,47.0
16909,12.0
17151,74.0
17159,64.75
17561,33.0
17591,12.0
18243,65.5
18782,20.75
19162,59.0
19314,32.75
19424,32.5
19611,23.65
19892,12.5
19901,28.75
20131,37.25
20162,12.5
10430,20.75
10504,62.75
10761,12.0
11072,34.5
11266,68.5
11296,47.65
11431,56.4
11454,33.75
11477,20.75
11545,20.75
11644,16.5
11827,100.5
12190,15.25
12723,34.0
13105,16.75
13153,61.25
13521,12.0
13740,50.2
14262,56.75
14371,61.75
14890,37.25
14919,64.5
14925,20.75
14948,12.75
15287,41.25
15507,12.25
15557,55.75
16072,20.75
16289,70.25
16358,37.5
16696,78.25
17484,61.0
17539,71.5
17710,68.75
17796,28.5
17832,20.5
18123,37.0
18199,41.25
18725,10.5
18968,36.5
19283,82.5
19389,57.75
19437,64.0
19983,20.75
10243,93.45
10319,28.75
10347,20.75
10847,69.75
10903,39.5
11033,20.5
11921,49.0
12131,20.75
12135,11.0
12356,20.25
12503,12.0
13073,42.25
13109,53.75
13140,12.0
13432,30.45
13533,37.0
13576,49.0
13587,45.75
13828,16.75
